DATA IN NGS FORMAT FROM DATABASE 19JUN06XE_V005                                                 
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            260604
   -.00905    .00000    .00000    .00000    .00000    .00000              260605                
    18.375    12.100   889.600   983.375    92.050   100.000 0 0          260606                
       -7.9438921101    .00611         .0106887637    .00226  0           260608                
KATH12M   KOKEE     2318+049 2019 06 07 17 25  57.0000000000              260701                
  -10748396.88459442    .01866  1488394.9205049680    .00986 0      I     260702                
    .00026    .00000    .00000    .00000  -6.238426624003060        0.    260703                
  1.451   0.486 -0.0026  0.0014 -0.0077 -0.0008       1260.571            260704
    .00000   -.00905    .00000    .00000    .00000    .00000              260705                
    16.749    18.375  1000.100   889.600    50.955    92.050 0 0          260706                
        5.3494706455    .00618        -.0059831079    .00226  0           260708                
ISHIOKA   YARRA12M  2318+049 2019 06 07 17 25  57.0000000000              260801                
    8528270.62188696    .08469  -325573.3189570072    .05328 2      I     260802                
    .00006    .00000    .00000    .00000   4.024083278744914        0.    260803                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            260804
    .00000    .00000    .00000    .00000    .00000    .00000              260805                
    18.053    12.100   985.973   983.375    99.800   100.000 0 0          260806                
       -3.8577311418    .01192        -.0068218018    .00589  0           260808                
ISHIOKA   KATH12M   2318+049 2019 06 07 17 25  57.0000000000              260901                
    2015059.22585520    .03216  -313333.8960730940    .02023 0      I     260902                
    .00016    .00000    .00000    .00000   6.230831288574154        0.    260903                
  1.682   1.451 -0.0029 -0.0026 -0.0058 -0.0077       3484.083            260904
    .00000    .00000    .00000    .00000    .00000    .00000              260905                
    18.053    16.749   985.973  1000.100    99.800    50.955 0 0          260906                
        2.6627288759    .01073        -.0017081690    .00467  0           260908                
KATH12M   YARRA12M  2215+150 2019 06 07 17 31  39.0000000000              261001                
    6885082.34997662    .01721  -136459.9787689605    .00582 0      I     261002                
    .00023    .00000    .00000    .00000  -2.589381940504119        0.    261003                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            261004
    .00000    .00000    .00000    .00000    .00000    .00000              261005                
    16.570    12.100  1000.100   983.276    51.898   100.000 0 0          261006                
       -2.6504091780    .01674        -.0087326491    .00380  0           261008                
ISHIOKA   YARRA12M  2215+150 2019 06 07 17 31  39.0000000000              261101                
   10725567.09494611    .02750  -433922.5659473101    .02033 0      I     261102                
    .00021    .00000    .00000    .00000   2.444704915337237        0.    261103                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            261104
    .00000    .00000    .00000    .00000    .00000    .00000              261105                
    18.184    12.100   985.884   983.276    99.800   100.000 0 0          261106                
         .0491823609    .01456         .0168989543    .00731  0           261108                
ISHIOKA   KATH12M   2215+150 2019 06 07 17 31  39.0000000000              261201                
    3840485.23083520    .02451  -297462.5213576370    .01835 0      I     261202                
    .00024    .00000    .00000    .00000    .939065021719029        0.    261203                
  1.161   1.057 -0.0012 -0.0028 -0.0018 -0.0031       3483.890            261204
    .00000    .00000    .00000    .00000    .00000    .00000              261205                
    18.184    16.570   985.884  1000.100    99.800    51.898 0 0          261206                
        2.6511490930    .01517        -.0118176509    .00768  0           261208                
HART15M   WETTZELL  0951+268 2019 06 07 17 33  10.0000000000              261301                
   -9249503.80612370    .02512  -410651.0678004439    .00747 1      I     261302                
    .00015    .00000    .00000    .00000  -5.378558487043726        0.    261303                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            261304
    .00000   -.04112    .00000    .00000    .00000    .00000              261305                
     8.500    25.363   870.300   941.000    43.504    31.300 0 0          261306                
     -652.6539791754    .01480         .0010058651    .00298  0           261308                
MATERA    WETTZELL  0951+268 2019 06 07 17 33  10.0000000000              261401                
     425043.16978184    .03251  -120547.8018290975    .00966 0      I     261402                
    .00011    .00000    .00000    .00000    .467311800695038        0.    261403                
  0.476   0.524 -0.0014  0.0061  0.0013 -0.0062       2695.897            261404
    .00301   -.04112    .00000    .00000    .00000    .00000              261405                
    23.646    25.363   964.073   941.000    56.088    31.300 0 0          261406                
     -649.2352935157    .01772        -.0001793985    .00297  0           261408                
HART15M   MATERA    0951+268 2019 06 07 17 33  10.0000000000              261501                
   -9674548.20227588    .05455  -290103.3606560880    .01621 0      I     261502                
    .00007    .00000    .00000    .00000  -2.770477160945616        0.    261503                
  0.571   0.476  0.0169 -0.0014 -0.0236  0.0013      -7878.606            261504
    .00000    .00301    .00000    .00000    .00000    .00000              261505                
     8.500    23.646   870.300   964.073    43.504    56.088 0 0          261506                
        4.2526263817    .03203         .0001757247    .00536  0           261508                
KOKEE     NYALES20  0340+362 2019 06 07 17 33  58.0000000000              261601                
    2342008.28715522    .09262  1183102.3141967740    .02752 2      I     261602                
    .00004    .00000    .00000    .00000   2.679035128072764        0.    261603                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            261604
   -.00905   -.12696    .00000    .00000    .00000    .00000              261605                
    18.765      .100   889.559  1011.900    90.406    92.831 0 0          261606                
        -.0480864933    .02137        -.0072556545    .00454  0           261608                
HART15M   WETTZELL  0727-115 2019 06 07 17 38  12.0000000000              261701                
    3166719.27878405    .00542  -456524.9765380639    .01105 0      I     261702                
    .00176    .00000    .00000    .00000   3.789191671651599        0.    261703                
  0.801   2.790 -0.0036  0.2551 -0.0814 -0.4668      -5182.739            261704
    .00000   -.04104    .00000    .00000    .00000    .00000              261705                
     8.453    24.931   870.316   941.000    44.184    31.253 0 0          261706                
     -651.5344716428    .00374        -.0471048593    .00515  0           261708                
MATERA    WETTZELL  0727-115 2019 06 07 17 38  12.0000000000              261801                
     591084.06972317    .00545  -173683.0523891246    .01111 1      I     261802                
    .00175    .00000    .00000    .00000   3.073041821866718        0.    261803                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            261804
    .00283   -.04104    .00000    .00000    .00000    .00000              261805                
    23.518    24.931   964.009   941.000    58.199    31.253 0 0          261806                
     -650.0693225304    .00638         .0056419708    .00722  0           261808                
HART15M   MATERA    0727-115 2019 06 07 17 38  12.0000000000              261901                
    2575635.67411062    .01039  -282841.9925333902    .02119 0      I     261902                
    .00092    .00000    .00000    .00000   4.871767986349354        0.    261903                
  0.801   2.254 -0.0036 -0.0696 -0.0814  0.0731      -7878.696            261904
    .00000    .00283    .00000    .00000    .00000    .00000              261905                
     8.453    23.518   870.316   964.009    44.184    58.199 0 0          261906                
        4.6327749894    .00811        -.0377569535    .00923  0           261908                
FORTLEZA  HART15M   0727-115 2019 06 07 17 38  12.0000000000              262001                
   14163244.83503605    .01732  1081699.0460798140    .03531 0      I     262002                
    .00055    .00000    .00000    .00000   2.242447684241752        0.    262003                
  0.972   0.801 -0.0001 -0.0036  0.0005 -0.0814       2983.554            262004
   -.05320    .00000    .00000    .00000    .00000    .00000              262005                
    28.479     8.453  1007.657   870.316    60.872    44.184 0 0          262006                
       -3.9891161427    .00764        -.0140439461    .01063  0           262008                
FORTLEZA  MATERA    0727-115 2019 06 07 17 38  12.0000000000              262101                
   16738876.50305181    .02077   798856.9649540728    .04235 0      I     262102                
    .00046    .00000    .00000    .00000   1.504878162967419        0.    262103                
  0.972   2.254 -0.0001 -0.0696  0.0005  0.0731      -4895.142            262104
   -.05320    .00283    .00000    .00000    .00000    .00000              262105                
    28.479    23.518  1007.657   964.009    60.872    58.199 0 0          262106                
         .6952255019    .01414        -.0517327062    .01615  0           262108                
FORTLEZA  WETTZELL  0727-115 2019 06 07 17 38  12.0000000000              262201                
   17329957.62568852    .01151   625173.8537145208    .02347 0      I     262202                
    .00083    .00000    .00000    .00000   -.834041732814127        0.    262203                
  0.972   2.790 -0.0001  0.2551  0.0005 -0.4668      -2199.185            262204
   -.05320   -.04104    .00000    .00000    .00000    .00000              262205                
    28.479    24.931  1007.657   941.000    60.872    31.253 0 0          262206                
     -655.6912732880    .00707        -.0507133741    .00975  0           262208                
ISHIOKA   KOKEE     2319+317 2019 06 07 17 39  55.0000000000              262301                
   -4587006.85996655    .09746  1029264.6771123930    .07789 2      I     262302                
    .00007    .00000    .00000    .00000  -4.436410656625849        0.    262303                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            262304
    .00000    .00092    .00000    .00000    .00000    .00000              262305                
    18.100    19.063   985.844   889.521    99.800    88.426 0 0          262306                
        5.6006411542    .01983         .9770799352    .01153  0           262308                
ISHIOKA   NYALES20  2319+317 2019 06 07 17 39  55.0000000000              262401                
    8281117.82041127    .05423   800261.4067061450    .02138 0      I     262402                
    .00008    .00000    .00000    .00000    .050109964169525        0.    262403                
  1.217   0.598  0.0005  0.0434 -0.0021  0.0026    -174473.126            262404
    .00000   -.09893    .00000    .00000    .00000    .00000              262405                
    18.100      .080   985.844  1011.900    99.800    93.020 0 0          262406                
        8.0393510858    .02480         .0258560377    .00666  0           262408                
KOKEE     NYALES20  2319+317 2019 06 07 17 39  55.0000000000              262501                
   12868154.87990689    .07803  -229016.7183382723    .06237 8      I     262502                
    .00008    .00000    .00000    .00000   5.465739195856343        0.    262503                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            262504
    .00092   -.09893    .00000    .00000    .00000    .00000              262505                
    19.063      .080   889.521  1011.900    88.426    93.020 0 0          262506                
       -1.2363607417    .04389         .0968574435    .02377  0           262508                
KATH12M   KOKEE     2319+317 2019 06 07 17 39  55.0000000000              262601                
  -14141496.48837840    .09499  1296499.9647628840    .07591 8      I     262602                
    .00006    .00000    .00000    .00000  -6.192096675783388        0.    262603                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            262604
    .00000    .00092    .00000    .00000    .00000    .00000              262605                
    16.400    19.063  1000.080   889.521    53.040    88.426 0 0          262606                
       -1.6727939454    .04216         .0137731914    .02298  0           262608                
ISHIOKA   KATH12M   2319+317 2019 06 07 17 39  55.0000000000              262701                
    9554496.01043598    .09501  -267221.9373777304    .03672 8      I     262702                
    .00004    .00000    .00000    .00000   4.746312326350119        0.    262703                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            262704
    .00000    .00000    .00000    .00000    .00000    .00000              262705                
    18.100    16.400   985.844  1000.080    99.800    53.040 0 0          262706                
        2.7251970281    .04055        -.0067034793    .01071  0           262708                
KATH12M   NYALES20  2319+317 2019 06 07 17 39  55.0000000000              262801                
   -1273328.92675107    .10052  1067461.9115044740    .03963 8      I     262802                
    .00005    .00000    .00000    .00000  -2.022102263022449        0.    262803                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            262804
    .00000   -.09893    .00000    .00000    .00000    .00000              262805                
    16.400      .080  1000.080  1011.900    53.040    93.020 0 0          262806                
       -4.1690685358    .04426       -6.6950509229    .01191  0           262808                
HART15M   WETTZELL  1546+027 2019 06 07 17 41  19.0000000000              262901                
    5279539.63667738    .01181   139811.7195759104    .02408 0      I     262902                
    .00081    .00000    .00000    .00000   5.957293219322154        0.    262903                
  0.440   1.462  0.0049  0.0393  0.0195  0.1272      -5182.757            262904
    .00000   -.04209    .00000    .00000    .00000    .00000              262905                
     8.188    25.075   870.400   941.000    44.208    30.975 0 0          262906                
     -651.6115479681    .00915         .0103718940    .01257  0           262908                
MATERA    WETTZELL  1546+027 2019 06 07 17 41  19.0000000000              263001                
    1838700.43634329    .00582   107566.6722511344    .00783 1      I     263002                
    .00134    .00000    .00000    .00000   1.037681876884663        0.    263003                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            263004
    .00865   -.04209    .00000    .00000    .00000    .00000              263005                
    23.423    25.075   964.000   941.000    58.500    30.975 0 0          263006                
     -648.3252319022    .00997        -.0295382719    .00741  0           263008                
HART15M   MATERA    1546+027 2019 06 07 17 41  19.0000000000              263101                
    3440838.80279230    .02274    32245.0994530091    .04638 0      I     263102                
    .00042    .00000    .00000    .00000   4.817763340500290        0.    263103                
  0.440   1.006  0.0049 -0.0100  0.0195 -0.0152      -7878.752            263104
    .00000    .00865    .00000    .00000    .00000    .00000              263105                
     8.188    23.423   870.400   964.000    44.208    58.500 0 0          263106                
        4.5685212644    .01885         .0143622186    .02143  0           263108                
WETTZELL  YARRA12M  1546+027 2019 06 07 17 41  19.0000000000              263201                
   -7086409.34163015    .01253  1761084.0079669740    .01723 0      I     263202                
    .00063    .00000    .00000    .00000  -3.575100151620128        0.    263203                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            263204
   -.04209    .00000    .00000    .00000    .00000    .00000              263205                
    25.075    12.100   941.000   983.111    30.975   100.000 0 0          263206                
      650.8836209268    .01851        -.0336009087    .01708  0           263208                
HART15M   YARRA12M  1546+027 2019 06 07 17 41  19.0000000000              263301                
   -1806860.41144371    .01175  1900896.0958363800    .02396 0      I     263302                
    .00082    .00000    .00000    .00000  -1.086664666445190        0.    263303                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            263304
    .00000    .00000    .00000    .00000    .00000    .00000              263305                
     8.188    12.100   870.400   983.111    44.208   100.000 0 0          263306                
        -.4405016220    .01070         .0208883233    .01469  0           263308                
MATERA    YARRA12M  1546+027 2019 06 07 17 41  19.0000000000              263401                
   -5247705.70637046    .01869  1868650.8738431610    .01474 0      I     263402                
    .00032    .00000    .00000    .00000  -5.269884470337517        0.    263403                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            263404
    .00865    .00000    .00000    .00000    .00000    .00000              263405                
    23.423    12.100   964.000   983.111    58.500   100.000 0 0          263406                
       -4.9633276986    .02913        -.0064726697    .01271  0           263408                
KOKEE     NYALES20  0229+131 2019 06 07 17 45    .0000000000              263501                
   15245466.51694848    .05329  1020553.7796542260    .10867 0      I     263502                
    .00018    .00000    .00000    .00000    .801209284210222        0.    263503                
  0.503   2.309  0.0005  0.4716  0.0041 -0.8353    -179217.144            263504
    .00552   -.16483    .00000    .00000    .00000    .00000              263505                
    19.315      .196   889.585  1011.900    87.283    92.807 0 0          263506                
         .1531445964    .00634        -.0109275744    .01069  0           263508                
HART15M   WETTZELL  1149-084 2019 06 07 17 45  21.0000000000              263601                
    8643714.82459473    .01074  -333409.5643697914    .02190 1      I     263602                
    .00089    .00000    .00000    .00000   2.675503243835101        0.    263603                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            263604
    .00000   -.03991    .00000    .00000    .00000    .00000              263605                
     8.079    24.900   870.400   941.000    44.957    30.800 0 0          263606                
     -651.9050792759    .00631        -.0350122863    .00871  0           263608                
MATERA    WETTZELL  1149-084 2019 06 07 17 45  21.0000000000              263701                
    2559110.44107326    .01205   -68637.6918910566    .02376 8      I     263702                
    .00078    .00000    .00000    .00000   4.140715886052717        0.    263703                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            263704
   -.00506   -.03991    .00000    .00000    .00000    .00000              263705                
    23.069    24.900   964.000   941.000    59.574    30.800 0 0          263706                
         .0000000000    .00000         .0000000000    .00000  0           263708                
HART15M   MATERA    1149-084 2019 06 07 17 45  21.0000000000              263801                
    6084604.84369507    .02307  -264771.7488998359    .04704 0      I     263802                
    .00041    .00000    .00000    .00000   1.173149224948860        0.    263803                
  0.268   0.643  0.0016 -0.0098 -0.0019  0.0001      -7878.823            263804
    .00000   -.00506    .00000    .00000    .00000    .00000              263805                
     8.079    23.069   870.400   964.000    44.957    59.574 0 0          263806                
        4.5029613086    .01502         .0016425490    .01717  0           263808                
FORTLEZA  HART15M   1149-084 2019 06 07 17 45  21.0000000000              263901                
   -7579454.21127653    .04916  1522576.1943342040    .10025 0      I     263902                
    .00019    .00000    .00000    .00000  -3.327771315920034        0.    263903                
  1.668   0.268 -0.0004  0.0016 -0.0072 -0.0019       2983.477            263904
   -.04470    .00000    .00000    .00000    .00000    .00000              263905                
    28.519     8.079  1007.606   870.400    60.717    44.957 0 0          263906                
       -4.0825895381    .01535        -.1000921225    .02175  0           263908                
FORTLEZA  MATERA    1149-084 2019 06 07 17 45  21.0000000000              264001                
   -1494847.32496605    .05091  1257804.0296015580    .09409 1      I     264002                
    .00018    .00000    .00000    .00000  -5.534248482266412        0.    264003                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            264004
   -.04470   -.00506    .00000    .00000    .00000    .00000              264005                
    28.519    23.069  1007.606   964.000    60.717    59.574 0 0          264006                
        2.2632628654    .03166        -.1228322822    .03286  0           264008                
FORTLEZA  WETTZELL  1149-084 2019 06 07 17 45  21.0000000000              264101                
    1064263.22503554    .02750  1189166.2620581410    .05420 0      I     264102                
    .00035    .00000    .00000    .00000   3.857910815155567        0.    264103                
  1.668   0.872 -0.0004  0.0400 -0.0072  0.0031      -2199.304            264104
   -.04470   -.03991    .00000    .00000    .00000    .00000              264105                
    28.519    24.900  1007.606   941.000    60.717    30.800 0 0          264106                
     -655.2740503744    .01386        -.1383902024    .01857  0           264108                
KATH12M   YARRA12M  1057-797 2019 06 07 17 45  25.0000000000              264201                
   -5948928.12114210    .01698    15860.3642197617    .02232 0      I     264202                
    .00045    .00000    .00000    .00000  -3.453619525863946        0.    264203                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            264204
    .00000    .00000    .00000    .00000    .00000    .00000              264205                
    16.400    12.100  1000.000   983.200    53.118   100.000 0 0          264206                
       -2.8498083267    .01740         .0184830075    .01537  0           264208                
FORTLEZA  HART15M   1144-379 2019 06 07 17 47  37.0000000000              264301                
   -9360609.05328668    .06450  1220398.8585506950    .13154 0      I     264302                
    .00015    .00000    .00000    .00000  -1.873624773821970        0.    264303                
  1.879   0.265 -0.0030 -0.0013 -0.0072 -0.0017       2983.453            264304
   -.04395    .00000    .00000    .00000    .00000    .00000              264305                
    28.531     7.975  1007.589   870.400    60.668    44.997 0 0          264306                
       -4.1082948886    .01204        -.0086988380    .01811  0           264308                
KATH12M   YARRA12M  2000+472 2019 06 07 17 48  31.0000000000              264401                
    5944500.64561477    .01621  -250629.7123727952    .00834 0      I     264402                
    .00030    .00000    .00000    .00000   3.790709407156835        0.    264403                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            264404
    .00000    .00000    .00000    .00000    .00000    .00000              264405                
    16.400    12.100  1000.000   983.173    52.819   100.000 0 0          264406                
       -2.7319274260    .01472        -.0054706731    .00509  0           264408                
ISHIOKA   YARRA12M  2000+472 2019 06 07 17 48  31.0000000000              264501                
   16766062.17264698    .02101  -386170.1996478062    .01593 8      I     264502                
    .00028    .00000    .00000    .00000   2.959932842997199        0.    264503                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            264504
    .00000    .00000    .00000    .00000    .00000    .00000              264505                
    18.157    12.100   986.157   983.173    99.800   100.000 0 0          264506                
        -.1149741794    .03887        -.0041406281    .01976  0           264508                
ISHIOKA   KATH12M   2000+472 2019 06 07 17 48  31.0000000000              264601                
   10821564.23075345    .01739  -135540.3229299324    .01335 0      I     264602                
    .00034    .00000    .00000    .00000    .855547557564844        0.    264603                
  0.947   1.355  0.0005 -0.0096  0.0001 -0.0005       3483.317            264604
    .00000    .00000    .00000    .00000    .00000    .00000              264605                
    18.157    16.400   986.157  1000.000    99.800    52.819 0 0          264606                
        2.6742001904    .02557         .0200492369    .01317  0           264608                
FORTLEZA  HART15M   1124-186 2019 06 07 17 49  37.0000000000              264701                
   -6042256.62884102    .03780  1501357.6412861350    .07212 0      I     264702                
    .00025    .00000    .00000    .00000  -4.898637683851599        0.    264703                
  1.473   0.267 -0.0009  0.0006 -0.0049 -0.0030       2983.432            264704
   -.04045    .00000    .00000    .00000    .00000    .00000              264705                
    28.542     7.900  1007.575   870.415    60.625    45.570 0 0          264706                
       -4.0565407492    .01762        -.0213536554    .02289  0           264708                
MATERA    WETTZELL  0536+145 2019 06 07 17 51   2.0000000000              264801                
   -1649858.14409498    .02630  -152471.7821987532    .00782 1      I     264802                
    .00014    .00000    .00000    .00000   -.761733313951004        0.    264803                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            264804
   -.00719   -.03808    .00000    .00000    .00000    .00000              264805                
    22.845    24.943   964.100   940.957    58.898    30.800 0 0          264806                
     -651.4054171130    .02425        -.0400019420    .00401  0           264808                
KOKEE     MATERA    0536+145 2019 06 07 17 51   2.0000000000              264901                
    2816650.18670319    .04824  2512154.4525678900    .01434 0      I     264902                
    .00008    .00000    .00000    .00000   3.698630346151236        0.    264903                
  1.702   3.938 -0.0142  0.1229  0.0824  0.2315      -9563.864            264904
    .00737   -.00719    .00000    .00000    .00000    .00000              264905                
    19.557    22.845   889.531   964.100    85.405    58.898 0 0          264906                
       -3.3548643069    .02187        -.0490543257    .00370  0           264908                
NYALES20  WETTZELL  0536+145 2019 06 07 17 51   2.0000000000              265001                
    1659261.90128886    .00959   694703.0943409894    .00285 1      I     265002                
    .00038    .00000    .00000    .00000   1.640062883060931        0.    265003                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            265004
   -.15471   -.03808    .00000    .00000    .00000    .00000              265005                
      .297    24.943  1011.903   940.957    92.607    30.800 0 0          265006                
     -658.6193211025    .01099         .0258224732    .00219  0           265008                
KOKEE     WETTZELL  0536+145 2019 06 07 17 51   2.0000000000              265101                
    1166791.66600240    .01768  2359682.3013312620    .00525 1      I     265102                
    .00021    .00000    .00000    .00000   -.196858104749026        0.    265103                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            265104
    .00737   -.03808    .00000    .00000    .00000    .00000              265105                
    19.557    24.943   889.531   940.957    85.405    30.800 0 0          265106                
     -658.2216973857    .00834        -.0736834145    .00169  0           265108                
MATERA    NYALES20  0536+145 2019 06 07 17 51   2.0000000000              265201                
   -3309117.79856913    .03470  -847174.2810514020    .01031 1      I     265202                
    .00010    .00000    .00000    .00000  -2.934613105249380        0.    265203                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            265204
   -.00719   -.15471    .00000    .00000    .00000    .00000              265205                
    22.845      .297   964.100  1011.903    58.898    92.607 0 0          265206                
        1.2779484629    .02615        -.0605107421    .00434  0           265208                
KOKEE     NYALES20  0536+145 2019 06 07 17 51   2.0000000000              265301                
    -492470.02720709    .01844  1664978.0607708280    .00548 0      I     265302                
    .00020    .00000    .00000    .00000  -3.233185954012561        0.    265303                
  1.702   0.990 -0.0142  0.0053  0.0824 -0.1811    -179216.710            265304
    .00737   -.15471    .00000    .00000    .00000    .00000              265305                
    19.557      .297   889.531  1011.903    85.405    92.607 0 0          265306                
        -.1355800967    .00907        -.1006037070    .00183  0           265308                
KATH12M   YARRA12M  2355-106 2019 06 07 17 52  38.0000000000              265401                
    5085824.21509274    .02098     8193.4788478743    .01772 0      I     265402                
    .00029    .00000    .00000    .00000  -1.540234156441256        0.    265403                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            265404
    .00000    .00000    .00000    .00000    .00000    .00000              265405                
    16.422    12.100  1000.000   983.100    52.643   100.000 0 0          265406                
       -2.7135759007    .01432         .0140480947    .00817  0           265408                
ISHIOKA   YARRA12M  2355-106 2019 06 07 17 52  38.0000000000              265501                
    2492706.92764626    .02640  -299948.5915899896    .03123 0      I     265502                
    .00028    .00000    .00000    .00000   2.144127505221553        0.    265503                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            265504
    .00000    .00000    .00000    .00000    .00000    .00000              265505                
    18.277    12.100   986.277   983.100    99.800   100.000 0 0          265506                
        -.0324294211    .01286        -.0119055008    .01035  0           265508                
ISHIOKA   KATH12M   2355-106 2019 06 07 17 52  38.0000000000              265601                
   -2593117.24264938    .02478  -308142.3434925000    .02931 0      I     265602                
    .00029    .00000    .00000    .00000  -1.854841232337532        0.    265603                
  2.686   1.370 -0.0103  0.0007 -0.0114 -0.0062       3483.178            265604
    .00000    .00000    .00000    .00000    .00000    .00000              265605                
    18.277    16.422   986.277  1000.000    99.800    52.643 0 0          265606                
        2.6610211609    .01174        -.0119019458    .00945  0           265608                
FORTLEZA  HART15M   OJ287    2019 06 07 17 52  59.0000000000              265701                
   12818099.89717220    .01128  1320778.8995732780    .02301 0      I     265702                
    .00085    .00000    .00000    .00000   3.423707699448503        0.    265703                
  1.085   0.844  0.0008  0.0312 -0.0005 -0.0761       2983.396            265704
   -.03720    .00000    .00000    .00000    .00000    .00000              265705                
    28.561     7.883  1007.551   870.500    60.552    45.450 0 0          265706                
       -3.9464459320    .00692        -.0019313241    .00955  0           265708                
HART15M   WETTZELL  0748+126 2019 06 07 17 55  54.0000000000              265801                
   -7332293.57914051    .01180  -457097.1117722172    .02407 1      I     265802                
    .00081    .00000    .00000    .00000  -1.200642501620347        0.    265803                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            265804
    .00000   -.04134    .00000    .00000    .00000    .00000              265805                
     7.859    24.985   870.515   940.900    45.626    30.859 0 0          265806                
     -652.1369252645    .00744        -.0134218159    .01025  0           265808                
MATERA    WETTZELL  0748+126 2019 06 07 17 55  54.0000000000              265901                
    -313038.86046759    .01118  -173063.3157368793    .02281 1      I     265902                
    .00085    .00000    .00000    .00000   -.079866561582930        0.    265903                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            265904
    .01434   -.04134    .00000    .00000    .00000    .00000              265905                
    22.719    24.985   964.100   940.900    58.202    30.859 0 0          265906                
     -649.8039976749    .00873        -.0011181194    .00994  0           265908                
HART15M   MATERA    0748+126 2019 06 07 17 55  54.0000000000              266001                
   -7019255.87554735    .02807  -284033.8815842152    .05724 0      I     266002                
    .00034    .00000    .00000    .00000  -1.018232079074514        0.    266003                
  1.773   0.875  0.0840 -0.0026 -0.4110  0.0098      -7879.012            266004
    .00000    .01434    .00000    .00000    .00000    .00000              266005                
     7.859    22.719   870.515   964.100    45.626    58.202 0 0          266006                
        4.4127538315    .01685        -.0157429609    .01932  0           266008                
NYALES20  WETTZELL  0748+126 2019 06 07 17 55  54.0000000000              266101                
   -3582392.38556191    .00717   608031.7087504106    .01463 1      I     266102                
    .00133    .00000    .00000    .00000  -3.354441542656632        0.    266103                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            266104
   -.11076   -.04134    .00000    .00000    .00000    .00000              266105                
      .300    24.985  1012.000   940.900    91.623    30.859 0 0          266106                
     -660.1320541071    .00784         .0410972078    .01074  0           266108                
MATERA    NYALES20  0748+126 2019 06 07 17 55  54.0000000000              266201                
    3269351.42645003    .01777  -781094.5574336586    .02920 0      I     266202                
    .00048    .00000    .00000    .00000   2.088431618922236        0.    266203                
  0.875   0.764 -0.0026 -0.0294  0.0098 -0.0994    -169652.507            266204
    .01434   -.11076    .00000    .00000    .00000    .00000              266205                
    22.719      .300   964.100  1012.000    58.202    91.623 0 0          266206                
        3.3401822255    .01461        -.0760435031    .01338  0           266208                
FORTLEZA  HART15M   0748+126 2019 06 07 17 55  54.0000000000              266301                
   17199401.90183325    .07233  1093458.3514638700    .14750 0      I     266302                
    .00013    .00000    .00000    .00000   5.045512615866123        0.    266303                
  1.038   1.773  0.0005  0.0840  0.0005 -0.4110       2983.365            266304
   -.04020    .00000    .00000    .00000    .00000    .00000              266305                
    28.577     7.859  1007.530   870.515    60.489    45.626 0 0          266306                
       -3.9476292042    .02029        -.0110699176    .02898  0           266308                
HART15M   NYALES20  0748+126 2019 06 07 17 55  54.0000000000              266401                
   -3749899.02529910    .01970 -1065128.0483260590    .04017 0      I     266402                
    .00048    .00000    .00000    .00000    .881650397831201        0.    266403                
  1.773   0.764  0.0840 -0.0294 -0.4110 -0.0994    -177531.518            266404
    .00000   -.11076    .00000    .00000    .00000    .00000              266405                
     7.859      .300   870.515  1012.000    45.626    91.623 0 0          266406                
        7.8337599347    .00963        -.0782533972    .01336  0           266408                
FORTLEZA  NYALES20  0748+126 2019 06 07 17 55  54.0000000000              266501                
   13449484.48099195    .03266    28328.8373371288    .05366 0      I     266502                
    .00026    .00000    .00000    .00000   3.324012530357496        0.    266503                
