DATA IN NGS FORMAT FROM DATABASE 19JUN13XE_V002                                                 
HART15M   NYALES20  1413+135 2019 06 13 18 58   9.0000000000                4801                
    7747116.06721405   0.00807   -75268.6739548488   0.00240 0      I       4802                
   0.00045    .00000    .00000    .00000   3.396830811411315       0.0      4803                
  0.092   0.636  0.0017  0.0073 -0.0000 -0.0024    -177163.976              4804
   0.00000   0.10086    .00000    .00000    .00000    .00000                4805                
     6.235     4.432   873.944  1015.000    43.351    77.824 0 0            4806                
       -0.0172620425   0.02604        0.0100598563   0.00515  0             4808                
FORTLEZA  HART15M   1504+377 2019 06 13 19 04  31.0000000000                4901                
   -6449100.68535913   0.03477   984706.7337746744   0.01570 0      I       4902                
   0.00013    .00000    .00000    .00000  -1.233349715073992       0.1      4903                
  8.191   0.152 -0.2046  0.0073  0.3135 -0.0008       2936.583              4904
  -0.06507   0.00000    .00000    .00000    .00000    .00000                4905                
    27.600     5.928  1009.148   874.028    88.748    44.272 0 0            4906                
       -0.4100349951   0.01880       -0.1329004214   0.00401  0             4908                
FORTLEZA  ISHIOKA   1504+377 2019 06 13 19 04  31.0000000000                5001                
   -2041267.46003749   0.09005  2173926.9641315630   0.04035 4      I       5002                
   0.00005    .00000    .00000    .00000  -2.004533655627306       0.2      5003                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000              5004
  -0.06507   0.00000    .00000    .00000    .00000    .00000                5005                
    27.600    16.416  1009.148  1001.200    88.748    98.028 0 0            5006                
       -0.6066887928   0.05547       -0.1676208367   0.01304  0             5008                
HART15M   ISHIOKA   1504+377 2019 06 13 19 04  31.0000000000                5101                
    4407841.04846380   0.03901  1189218.4072240260   0.01761 0      I       5102                
   0.00011    .00000    .00000    .00000   5.279591159878638       0.1      5103                
  0.152   1.600  0.0073  0.0080 -0.0008 -0.0076      -3174.456              5104
   0.00000   0.00000    .00000    .00000    .00000    .00000                5105                
     5.928    16.416   874.028  1001.200    44.272    98.028 0 0            5106                
       -0.2733093194   0.02604        0.0063011032   0.00644  0             5108                
KATH12M   MATERA    1806+456 2019 06 13 19 04  38.0000000000                5201                
   -8285481.53616483   0.08839 -1539458.2823540594   0.02856 4      I       5202                
   0.00005    .00000    .00000    .00000   0.635054064588933       0.2      5203                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000              5204
   0.00000  -0.34979    .00000    .00000    .00000    .00000                5205                
    17.333    22.425   996.493   961.625    77.556    67.030 0 0            5206                
       -3.0712147643   0.06093       -0.2653266701   0.00914  0             5208                
KATH12M   NYALES20  1806+456 2019 06 13 19 04  38.0000000000                5301                
  -10037799.13648953   0.10025  -977438.0314306112   0.04705 4      I       5302                
   0.00006    .00000    .00000    .00000  -5.336268554197704       0.2      5303                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000              5304
   0.00000   0.14346    .00000    .00000    .00000    .00000                5305                
    17.333     4.512   996.493  1014.700    77.556    76.662 0 0            5306                
        2.3647986290   0.06731        3.8513615813   0.01739  0             5308                
KATH12M   YARRA12M  1806+456 2019 06 13 19 04  38.0000000000                5401                
 1002126515.29232049   0.09591  -289336.7883143875   0.02850 4      I       5402                
   0.00005    .00000    .00000    .00000   2.386072760778053       0.2      5403                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000              5404
   0.00000   0.00000    .00000    .00000    .00000    .00000                5405                
    17.333    11.173   996.493   991.073    77.556    50.000 0 0            5406                
       -3.0434929559   0.05361       -5.5866355552   0.00780  0             5408                
