DATA IN NGS FORMAT FROM DATABASE 19JUL04XE_V005                                                 
Observed delays and rates in card #2, modified errors in card #9                                
MATERA    ZELENCHK  1520+437 2019 07 04 18 57  40.0000000000                4901                
     640728.55813016    .02106   353573.7110354361    .01706 1      I       4902                
    .00029    .00000    .00000    .00000   3.204364958379614        0.      4903                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000              4904
   -.05778    .00000    .00000    .00000    .00000    .00000                4905                
    24.842    14.352   961.000   887.776    57.938    89.391 0 0            4906                
        1.5329398470    .01766        -.0097165702    .00932  0             4908                
KATH12M   YARRA12M  1908-201 2019 07 04 18 59  46.0000000000                5001                
   -4033916.02921590    .00884  -379223.3683801604    .01803 0      I       5002                
    .00108    .00000    .00000    .00000  -1.078454473699612        0.      5003                
  0.257   0.297  0.0002  0.0002  0.0004  0.0047      39939.246              5004
    .00000    .00000    .00000    .00000    .00000    .00000                5005                
     9.527     8.900   999.900   983.728    59.973    98.800 0 0            5006                
        3.9505901300    .01366        -.0148328928    .01869  0             5008                
KATH12M   YARRA12M  1759-396 2019 07 04 19 01  50.0000000000                5101                
   -6294186.71223884    .02793  -254365.4184243893    .02898 0      I       5102                
    .00024    .00000    .00000    .00000  -2.901236772571853        0.      5103                
  0.395   0.343  0.0013 -0.0009  0.0010  0.0072      39939.697              5104
    .00000    .00000    .00000    .00000    .00000    .00000                5105                
     9.600     8.900   999.900   983.800    59.815    98.789 0 0            5106                
        3.9347047892    .01349         .0023335172    .00953  0             5108                
MATERA    NYALES20  0016+731 2019 07 04 19 02   2.0000000000                5201                
   -9473543.85593989    .00983   164058.5593928601    .02005 1      I       5202                
    .00097    .00000    .00000    .00000  -3.154514843831076        0.      5203                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000              5204
   -.04564   -.01520    .00000    .00000    .00000    .00000                5205                
    24.986     9.510   961.000  1013.400    54.422    79.177 0 0            5206                
       -1.7155461731    .01098        -.0116448452    .01242  0             5208                
MATERA    ZELENCHK  0016+731 2019 07 04 19 02   2.0000000000                5301                
   -2252395.05129483    .00414   -74088.2411990036    .00844 1      I       5302                
    .00230    .00000    .00000    .00000   -.745335831645223        0.      5303                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000              5304
   -.04564    .00000    .00000    .00000    .00000    .00000                5305                
    24.986    14.180   961.000   887.700    54.422    90.059 0 0            5306                
        1.4548913378    .00825        -.0061240440    .01090  0             5308                
NYALES20  ZELENCHK  0016+731 2019 07 04 19 02   2.0000000000                5401                
    7221146.56780872    .00413  -238146.8231949711    .00841 0      I       5402                
    .00231    .00000    .00000    .00000   1.163581286100532        0.      5403                
  0.411   0.926  0.0003  0.0258 -0.0010 -0.0039    1153502.204              5404
   -.01520    .00000    .00000    .00000    .00000    .00000                5405                
     9.510    14.180  1013.400   887.700    79.177    90.059 0 0            5406                
        3.1995706442    .00732         .0040752339    .01062  0             5408                
MATERA    NYALES20  2309+454 2019 07 04 19 04  48.0000000000                5501                
   -9553677.17783331    .01521   525652.6629959599    .00750 1      I       5502                
