58534.502433            -0.0431         43190.6448    1028       2       3  0552+398             0.0002
58534.510048            -0.0511         43190.3202    1036       2       3  0059+581             0.0002
58534.511310            -0.0485         43190.2917    1037       2       3  0016+731             0.0002
58534.515916            -0.0454         43190.1995    1043       2       3  0202+319             0.0002
58534.518254            -0.0487         43190.1351    1045       2       3  2318+049             0.0002
58534.523266            -0.0492         43190.0809    1054       2       3  0552+398             0.0002
58534.526981            -0.0338         43189.9393    1059       2       3  1053+815             0.0002
58534.530697            -0.0346         43189.8041    1065       2       3  0059+581             0.0002
58534.531842            -0.0262         43189.7863    1066       2       3  0016+731             0.0002
58534.542190            -0.0492         43189.5130    1080       2       3  0202+319             0.0002
58534.544701            -0.0173         43189.5012    1084       2       3  1053+815             0.0002
58534.548775            -0.0219         43189.3513    1088       2       3  0059+581             0.0002
58534.550546            -0.0230         43189.3096    1090       2       3  0016+731             0.0002
58534.555407            -0.0279         43189.2200    1095       2       3  0322+222             0.0002
58534.556935            -0.0342         43189.2038    1096       2       3  0552+398             0.0002
58534.562618             0.0064         43189.3390    1104       2       3  0743+277             0.0002
58534.564782            -0.0458         43188.9313    1106       2       3  0202+319             0.0002
58534.566715            -0.0339         43188.9053    1108       2       3  1954+513             0.0002
58534.570037            -0.0235         43188.8035    1111       2       3  0059+581             0.0002
58534.571819            -0.0491         43188.7504    1113       2       3  CTA26                0.0002
58534.585870            -0.0148         43188.4179    1134       2       3  0202+319             0.0002
58534.590234            -0.0505         43188.2789    1140       2       3  CTA26                0.0002
58534.595673            -0.0366         43188.1697    1149       2       3  2318+049             0.0002
58534.600569            -0.0085         43188.0358    1157       2       3  0059+581             0.0002
58534.605477            -0.0047         43188.0143    1167       2       3  1806+456             0.0002
58534.608440             0.0019         43187.8539    1170       2       3  0202+319             0.0002
58534.610639            -0.0080         43187.7863    1172       2       3  0016+731             0.0002
58534.627213            -0.0460         43187.3358    1193       2       3  CTA26                0.0002
58534.636854             0.0085         43187.4272    1203       2       3  OJ287                0.0002
58534.638231            -0.0182         43187.0702    1204       2       3  0202+319             0.0002
58534.642421             0.0075         43187.0091    1210       2       3  0552+398             0.0002
58534.645210            -0.0056         43187.0407    1213       2       3  1806+456             0.0002
58534.653648             0.0098         43186.8266    1223       2       3  0748+126             0.0002
58534.654910             0.0096         43186.8605    1224       2       3  OJ287                0.0002
58534.656646             0.0139         43186.6320    1226       2       3  0202+319             0.0002
58534.660569             0.0154         43186.5411    1234       2       3  0322+222             0.0002
58534.666958            -0.0043         43186.3531    1243       2       3  0016+731             0.0002
58534.670754            -0.0125         43186.3848    1245       2       3  OJ287                0.0002
58534.674910             0.0181         43186.1710    1251       2       3  0202+319             0.0002
58534.682051            -0.0211         43186.1440    1260       2       3  1806+456             0.0002
58534.684134             0.0123         43185.9260    1263       2       3  0059+581             0.0002
58534.686217            -0.0035         43185.8636    1265       2       3  0016+731             0.0002
58534.690835            -0.0614         43185.7621    1272       2       3  2318+049             0.0002
58534.694308             0.0145         43185.6747    1277       2       3  0202+319             0.0002
58534.698613            -0.0229         43185.5446    1284       2       3  1053+815             0.0003
58534.702305             0.0119         43185.4644    1289       2       3  0059+581             0.0002
58534.706055            -0.0021         43185.3603    1296       2       3  0016+731             0.0002
